identity,emotion,sentence_id,vc_system,lipsync_system,output_video,lse_c,lse_d,avsu,avsm,lmd,ssim,cpbd,wavlm_sim,mel_sim,wer
Selene,neutral,c01,xtts_v2,sadtalker,data/generated/xtts_v2/sadtalker/Selene_neutral_c01.mp4,0.41723257493561483,0.35768072506757265,-0.07001522256256985,0.1466165987077028,46.845851502232605,0.38972818927921177,107.38815928205635,0.8836159706115723,0.004935263190418482,1.0
Selene,neutral,c02,xtts_v2,sadtalker,data/generated/xtts_v2/sadtalker/Selene_neutral_c02.mp4,0.4183005820973212,0.5027000743060406,0.33278202889499464,0.3405057726513242,47.70202132537993,0.39583574484148704,110.32723191759975,0.8469751477241516,0.026194702833890915,1.5
Selene,emotional,c01,xtts_v2,sadtalker,data/generated/xtts_v2/sadtalker/Selene_emotional_c01.mp4,0.4422424545860829,0.3301312652801489,-0.24825979081978652,0.07876769236451156,41.22525886365876,0.3991695539102298,83.65456420683631,0.921355128288269,0.019747842103242874,0.0
George,neutral,c01,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/George_neutral_c01.mp4,0.47306725772545166,0.45182992182772286,0.019644095640213043,0.07413607180378723,14.735256520182618,0.7531816252125797,26.453782798628954,0.9176024198532104,0.6387109160423279,nan
George,neutral,c02,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/George_neutral_c02.mp4,0.34926192656030447,0.5826639737217254,0.02082878563085779,0.03779769325708977,24.39383262185867,0.714493780345129,23.568652362173047,0.9740856289863586,0.4136650264263153,0.14285714285714285
George,emotional,c01,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/George_emotional_c01.mp4,0.584720425991484,0.2798485546191283,0.2771460840847771,0.21859920042349312,11.135546743396242,0.7752147683485099,34.065128568742594,0.7180199027061462,0.3455435037612915,0.0
George,emotional,c02,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/George_emotional_c02.mp4,0.44303187259955545,0.4813986921504394,0.07610176394479891,0.2486397169609218,24.98191497153657,0.7482084579944823,23.471437886363773,0.9087402820587158,0.1526288241147995,0.16666666666666666
Jordi,neutral,c01,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Jordi_neutral_c01.mp4,0.39747711058601565,0.49522549387155335,-0.0700201202275019,0.15738662501147416,28.197174896021433,0.3380379054146508,103.42752812486506,0.9675620198249817,0.19342970848083496,0.0
Jordi,neutral,c02,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Jordi_neutral_c02.mp4,0.40208298099419465,0.48186745340736714,0.02596131894286664,0.030454732973084753,42.25643945095218,0.3537062710566514,85.63636018205638,0.9660157561302185,0.3014791011810303,0.0
Jordi,emotional,c01,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Jordi_emotional_c01.mp4,0.5667157044613566,0.3599031520824465,0.15095795458051967,0.013836091703638448,17.32650372827937,0.38952890478698093,90.78888144842506,0.9473406076431274,0.3842907249927521,0.16666666666666666
Jordi,emotional,c02,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Jordi_emotional_c02.mp4,0.4921199824494809,0.4143254696778783,0.07804882992473665,0.17176537356881205,31.97645694214638,0.32570625434349915,83.7833122903813,0.936773955821991,0.41880056262016296,0.0
Lisset,neutral,c01,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Lisset_neutral_c01.mp4,0.3864884160842009,0.5055772488210957,0.009820519557010984,0.0005775561251444745,16.47904846420026,0.516025271711519,101.11465542639064,0.9787701368331909,0.07053794711828232,0.25
Lisset,neutral,c02,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Lisset_neutral_c02.mp4,0.5463709163143333,0.38071801842548014,0.07342937151015468,0.12066435924448297,28.753570257000096,0.508899401882989,33.02653299004952,0.9773285388946533,0.07835561037063599,0.125
Lisset,emotional,c01,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Lisset_emotional_c01.mp4,0.3335418624499038,0.5729427077566592,0.22299178314400375,0.3053669956801284,13.197414580857771,0.5703277172006591,26.673504048126073,0.9514949321746826,0.2065449357032776,0.6666666666666666
Lisset,emotional,c02,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Lisset_emotional_c02.mp4,0.43485896204811003,0.3953448025597146,-0.11306288019859238,0.18788041021387952,33.33308549070573,0.501130641617773,25.14932705857456,0.9749314188957214,0.34257271885871887,0.0
Maisa,neutral,c01,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Maisa_neutral_c01.mp4,0.3859689003499759,0.4137710679472463,-0.2553626639943831,0.10142350999648472,45.78502973840763,0.49919934571217833,102.31391892952743,0.9507395625114441,0.24293240904808044,0.0
Maisa,neutral,c02,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Maisa_neutral_c02.mp4,0.395064866261817,0.5008886001733841,-0.3300606283841663,0.07908845530067293,44.64975257857704,0.49642790756762123,110.62177981397483,0.8665631413459778,0.12772956490516663,0.3333333333333333
Maisa,emotional,c02,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Maisa_emotional_c02.mp4,0.3987666783507298,0.5277578471166303,0.2301849311389376,0.05263192400422986,19.55252846838584,0.5080769206545076,42.17457478509921,0.8568659424781799,0.06110108643770218,8.0
Selene,neutral,c01,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Selene_neutral_c01.mp4,0.47438526647484336,0.4139634612267882,-0.14747477146732524,0.22397328441601488,49.07691686781036,0.4052485873792213,107.03600853610156,0.9560421705245972,0.19087131321430206,5.0
Selene,neutral,c02,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Selene_neutral_c02.mp4,0.26101513079600414,0.6986513039487956,0.16681874853367737,0.17453243946565125,50.31921633308809,0.3918307149183795,109.76953922602982,0.860741913318634,0.11202181130647659,0.5
Selene,emotional,c01,knn_vc,sadtalker,data/generated/knn_vc/sadtalker/Selene_emotional_c01.mp4,0.4712158325667944,0.3923535193955402,0.22432463569281966,0.3938241129385758,46.315391304107926,0.398990863978988,81.60440195855104,0.9146053791046143,0.177812859416008,2.6666666666666665
George,neutral,c01,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/George_neutral_c01.mp4,0.5758724814854398,0.35431071393012004,-0.07668914280718489,0.17048812890441128,14.945661744190595,0.7513511626495042,26.80443257594212,0.8750602006912231,0.5112237334251404,nan
George,neutral,c02,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/George_neutral_c02.mp4,0.45607669310430377,0.4672580401314499,0.03992459737526596,0.05693737196884931,24.337108526180778,0.7145394763947776,23.23657060118629,0.9669695496559143,0.3901534676551819,0.2857142857142857
George,emotional,c01,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/George_emotional_c01.mp4,0.4593797157788574,0.39620986024580374,0.08055622565143448,0.022005624319328412,11.61959704498617,0.7760899955127522,32.310799477485055,0.8695167899131775,0.3196968734264374,0.0
George,emotional,c02,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/George_emotional_c02.mp4,0.40813242442735637,0.5055153511021879,0.06267814143648477,0.2352344054990005,25.493047614457794,0.7457744581098895,23.103261538396985,0.9302463531494141,0.14181366562843323,0.16666666666666666
Jordi,neutral,c01,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Jordi_neutral_c01.mp4,0.44020958502044155,0.47209188351024367,-0.08674831847081192,0.17405850066256423,27.332293829290258,0.3403556388640238,103.35326898965171,0.9628235697746277,0.20819628238677979,0.0
Jordi,neutral,c02,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Jordi_neutral_c02.mp4,0.49910910181425383,0.42523254296289204,-0.10309430090917744,0.15938715709062223,42.3235223876222,0.35396682060779083,84.41578595184362,0.9417586326599121,0.32497841119766235,0.0
Jordi,emotional,c01,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Jordi_emotional_c01.mp4,0.47025437397205155,0.4396426493366391,0.1560047036226531,0.019016047927890356,16.270087459988403,0.3926866180201589,89.25806638469935,0.9474449753761292,0.3582930564880371,0.5
Jordi,emotional,c02,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Jordi_emotional_c02.mp4,0.5446358189358819,0.3366782199425936,0.10227519023089199,0.1959054207465506,31.79623050842463,0.3264540374541128,83.24228872516063,0.9460114240646362,0.34759607911109924,0.16666666666666666
Lisset,neutral,c01,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Lisset_neutral_c01.mp4,0.5095764313891156,0.3530363980246134,-0.029478070424870804,0.03882745234988623,17.15519295317908,0.5146540693037513,99.78698265676732,0.9691296219825745,0.16078108549118042,1.0
Lisset,neutral,c02,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Lisset_neutral_c02.mp4,0.4569615806652715,0.4726772664848702,0.01056097796803259,0.057767173230347316,29.07827106978138,0.5077171852872691,32.9648465040897,0.9747670292854309,0.12574201822280884,0.125
Lisset,emotional,c01,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Lisset_emotional_c01.mp4,0.5885258385646117,0.3068011675667174,-0.24470431726764005,0.16229119571073525,13.75217429384886,0.5679560409843899,26.792635171906213,0.9726999998092651,0.21211223304271698,0.0
Lisset,emotional,c02,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Lisset_emotional_c02.mp4,0.5537766831137182,0.25811269798241654,0.06233551737657125,0.012761117367595928,34.109569412252526,0.4973987815439227,25.830674003705518,0.9610869288444519,0.5372915267944336,0.0
Maisa,neutral,c01,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Maisa_neutral_c01.mp4,0.42193363689950303,0.44962955258564885,0.1344775333970819,0.2885931812941973,45.23167649592627,0.5001478663759429,101.97907702807447,0.9421693682670593,0.23947329819202423,0.0
Maisa,neutral,c02,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Maisa_neutral_c02.mp4,0.5112317281445848,0.3739851278244426,-0.35826644088108806,0.10732186928065984,45.13459935336146,0.495780790965292,110.8736659148656,0.9401429295539856,0.12702584266662598,0.6666666666666666
Maisa,emotional,c02,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Maisa_emotional_c02.mp4,0.3697183993569964,0.586961504787777,0.13812340387495836,0.1446847127088557,20.189354029987996,0.5082330416644216,42.543091805169375,0.9434040784835815,0.15157179534435272,0.0
Selene,neutral,c01,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Selene_neutral_c01.mp4,0.6089222487694627,0.279536316795592,-0.05661926918381082,0.13317554026575973,48.52843560046039,0.40540058853232874,106.84321921948556,0.8953133821487427,0.0849621593952179,2.0
Selene,neutral,c02,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Selene_neutral_c02.mp4,0.5712176263257156,0.385928317419429,0.248048571076163,0.2557833434527689,49.39765515782091,0.39178217407961985,110.36533325592366,0.856874942779541,0.0645294263958931,0.0
Selene,emotional,c01,openvoice_v2,sadtalker,data/generated/openvoice_v2/sadtalker/Selene_emotional_c01.mp4,0.5789758148708544,0.28539750470395775,0.22733341278206,0.3968372971104479,45.30010108826141,0.3991688565519077,82.89133558396642,0.9413110613822937,0.11375128477811813,2.6666666666666665
George,neutral,c01,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/George_neutral_c01.mp4,0.5984043194476698,0.3352824207980728,0.2673262665850122,0.17349925164611174,22.858010498687314,0.76700118065655,25.169263906210723,0.6569958925247192,0.09623227268457413,nan
George,neutral,c02,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/George_neutral_c02.mp4,0.1617343575694214,0.797724875879382,0.009385287677650251,0.02637229143070346,23.20076965739552,0.7197241702818332,22.918100254958134,0.7852717041969299,0.02438146248459816,1.0
George,emotional,c01,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/George_emotional_c01.mp4,0.1761524846247212,0.7582591180000569,0.06995553753039338,0.011459430941013503,34.494368623065306,0.7547726433054907,30.272672037532715,0.6603217124938965,0.05551707744598389,1.0
George,emotional,c02,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/George_emotional_c02.mp4,0.13734466107043794,0.8069818963499306,0.017636544400256787,0.19021365668240667,26.46707400848618,0.7393865578225025,21.559177454582937,0.7933194637298584,0.028330961242318153,1.0
Jordi,neutral,c01,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Jordi_neutral_c01.mp4,0.1977890809013507,0.7669407294499424,-0.02578124042350731,0.11316744798348957,28.930223904794946,0.35727228481473783,90.77462845564537,0.6356204152107239,0.06548713147640228,1.0
Jordi,neutral,c02,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Jordi_neutral_c02.mp4,0.2944409692477554,0.6653856194906147,0.03827116049925444,0.017441272130708153,43.27314341327801,0.36153197468045284,79.31781407672436,0.6440290212631226,0.07617521286010742,1.0
Jordi,emotional,c01,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Jordi_emotional_c01.mp4,0.3007128489468067,0.6379128424891882,-0.007751110578580099,0.14489725084360167,19.879096634466137,0.3932010991799582,84.86533309740643,0.7486969232559204,0.11660867929458618,1.3333333333333333
Jordi,emotional,c02,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Jordi_emotional_c02.mp4,0.19866633763451425,0.7391576918510645,-0.09755434032040551,0.0039529030094330175,40.22450520442804,0.3209202177963554,81.11501062579742,0.6040931344032288,0.03888116776943207,1.0
Lisset,neutral,c01,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Lisset_neutral_c01.mp4,0.2171153174484942,0.7527273065895366,0.048810356877817186,0.039480981552797834,17.88167140613266,0.5128291211488757,99.46928895614123,0.7416186332702637,0.022205209359526634,1.0
Lisset,neutral,c02,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Lisset_neutral_c02.mp4,0.17408620546249304,0.7796920595407054,-0.023335563245258272,0.023854734335047093,31.04290236175363,0.5122517285165893,33.46201341658889,0.7239318490028381,0.027735978364944458,1.0
Lisset,emotional,c01,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Lisset_emotional_c01.mp4,0.25112053411306917,0.6990241304562108,-0.04691120424114998,0.035491967433538975,14.75479918845961,0.5575200338893458,26.779314292083463,0.4923432469367981,0.09775742143392563,1.0
Lisset,emotional,c02,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Lisset_emotional_c02.mp4,0.3326803953397574,0.6142012633085872,0.13044840938982055,0.055581855775400923,35.55684249245468,0.4952132092531184,23.976064839606337,0.6919350028038025,0.14587964117527008,1.0
Maisa,neutral,c01,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Maisa_neutral_c01.mp4,0.4262641355786094,0.4964488676036749,0.1062024302119237,0.26013830246009995,41.425926815905626,0.5053018261487608,104.55661160176925,0.7610096335411072,0.08655493706464767,1.0
Maisa,neutral,c02,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Maisa_neutral_c02.mp4,0.22936246299394536,0.7256546378193097,0.058986617571051975,0.30990968228533533,44.81719334294169,0.5040855916194631,111.02828617610324,0.6802189946174622,0.06249058619141579,3.3333333333333335
Maisa,emotional,c02,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Maisa_emotional_c02.mp4,0.27409953300959455,0.65646295262729,0.2637860953905259,0.019042725906047053,18.23357001860296,0.5117951357464057,40.74861738553871,0.7457011342048645,0.025010859593749046,2.0
Selene,neutral,c01,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Selene_neutral_c01.mp4,0.2416450605766782,0.693319485249443,0.18376044477323925,0.10719171118215419,51.1172501300555,0.4018095109235125,107.98695883396448,0.6978170871734619,0.04552135989069939,5.0
Selene,neutral,c02,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Selene_neutral_c02.mp4,0.30801905073594366,0.6287074172655455,0.11475002795294559,0.12246280403477001,49.240549389560634,0.4074014104788298,110.82452608685757,0.6547881960868835,0.06103501841425896,1.0
Selene,emotional,c01,cosyvoice,sadtalker,data/generated/cosyvoice/sadtalker/Selene_emotional_c01.mp4,0.25501541637511754,0.664854589322835,-0.020045238388736286,0.14945342817871438,49.28401885208352,0.40222419240919327,81.7645381057015,0.6650197505950928,0.14211367070674896,3.3333333333333335
George,neutral,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/George_neutral_c01.mp4,0.30272005052800205,0.5895058613775519,0.19593487366567816,0.10208539930245376,8.82317556651623,0.9203282720410385,46.96890409872643,0.9187366962432861,0.017492709681391716,nan
George,neutral,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/George_neutral_c02.mp4,0.14205917744947444,0.8062332851901146,0.015626266739201235,0.03240145094555566,6.966367646157139,0.9241192925046756,47.740362227530774,0.9547325372695923,0.06134849041700363,0.14285714285714285
George,emotional,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/George_emotional_c01.mp4,0.3538313205553069,0.5745705696949069,0.07054725872662486,0.012049898066643937,5.026379483752632,0.9220567800743439,44.10100619132664,0.8988957405090332,0.05268111079931259,0.0
George,emotional,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/George_emotional_c02.mp4,0.26090882003527205,0.6264432772930006,-0.0535478990743159,0.11899965332104157,13.687420681580997,0.9012875918847378,44.91924979060306,0.8171222805976868,0.06836535781621933,0.0
Jordi,neutral,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Jordi_neutral_c01.mp4,0.3248969532104916,0.6001780734882216,-0.06244780904751092,0.14925801635847202,9.05293332139085,0.89747919488297,187.76113324202743,0.9530729055404663,0.10009646415710449,0.0
Jordi,neutral,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Jordi_neutral_c02.mp4,0.1993692628037912,0.7341579317843749,-0.036951735228671,0.09347908485562217,9.463499724813467,0.8935920028481303,176.21854275101595,0.836303174495697,0.10527235269546509,0.16666666666666666
Jordi,emotional,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Jordi_emotional_c01.mp4,0.1797847732350057,0.7229546276118934,-0.08327196034920087,0.22030649292417742,11.941387015521899,0.8879136736530296,174.24597413526732,0.9160071611404419,0.023195212706923485,0.0
Jordi,emotional,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Jordi_emotional_c02.mp4,0.26073993792377925,0.6619706570310213,-0.055238953921158004,0.0383467570050941,11.73273152513717,0.8780119645489399,182.09093148858966,0.8181909918785095,0.02608129195868969,0.0
Lisset,neutral,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Lisset_neutral_c01.mp4,0.2811337551448188,0.6681493866624808,-0.009254465660167603,0.018412614138685477,6.958216085899417,0.9216589193944851,101.03236332880556,0.9266829490661621,0.006790168583393097,0.5
Lisset,neutral,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Lisset_neutral_c02.mp4,0.40541237251294104,0.4989967053204105,-0.020304319375032416,0.02694702843937792,8.00613448332617,0.9228798308259413,104.74206835793511,0.9494377970695496,0.018088791519403458,0.125
Lisset,emotional,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Lisset_emotional_c01.mp4,0.38355662784573885,0.4755502739429178,-0.0549299886513803,0.02745279423948401,10.300266841133062,0.9207754601272484,60.097918292723264,0.9225150942802429,0.24425862729549408,0.0
Lisset,emotional,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Lisset_emotional_c02.mp4,0.1634470291548492,0.7199973306358171,0.07547114890374765,0.0005113021065892426,7.963089358468815,0.9182331593843165,71.27035964009026,0.9355993270874023,0.0385841429233551,0.0
Maisa,neutral,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Maisa_neutral_c01.mp4,0.17621980881889396,0.8024815000379332,0.08441741322391542,0.23850685466028748,8.064227732890547,0.9218744601775809,105.10328660931103,0.8785156011581421,0.03250695392489433,0.0
Maisa,neutral,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Maisa_neutral_c02.mp4,0.4630718632886681,0.37696054490443776,0.3314503702536807,0.5824649342430723,5.406266249838057,0.9304128951468266,100.26008965915992,0.8876104950904846,0.04730931296944618,0.0
Maisa,emotional,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Maisa_emotional_c01.mp4,0.39842326111540216,0.37000642572379805,-0.15607500518920678,0.20342211931426626,5.631208260864845,0.9178401373450736,163.28329360653362,0.8283113837242126,0.030255701392889023,0.0
Maisa,emotional,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Maisa_emotional_c02.mp4,0.308766874666905,0.5525427375737805,0.11822088758507378,0.1646105448773068,5.667654352767474,0.9163759148177417,173.00991570388442,0.8979202508926392,0.003330368548631668,1.0
Selene,neutral,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Selene_neutral_c01.mp4,0.3095592200017117,0.5757699252965727,0.24270385632770697,0.1661283536735094,7.016744633287555,0.931572682999594,105.99810328780559,0.8836159706115723,0.004935263190418482,1.0
Selene,neutral,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Selene_neutral_c02.mp4,0.1758032601099681,0.7580861320309076,0.06991515185141818,0.07766408844288128,7.1673473021754965,0.9298952759919245,91.48248425906941,0.8469751477241516,0.026194702833890915,1.0
Selene,emotional,c01,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Selene_emotional_c01.mp4,0.3109393983449401,0.5946662732048117,0.17814188327876046,0.34763745442732663,6.514325173809006,0.928551654530134,105.84704499673109,0.921355128288269,0.019747842103242874,0.0
Selene,emotional,c02,xtts_v2,video_retalking,data/generated/xtts_v2/video_retalking/Selene_emotional_c02.mp4,0.2766170175382315,0.6885949130774989,0.14021787220581405,0.26597189820475076,9.908930915029492,0.9238332975903498,117.96862174812578,0.8714067935943604,0.000758294714614749,1.0
George,neutral,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/George_neutral_c01.mp4,0.4295440051586854,0.46619234428312306,-0.09301878301664457,0.18682566994701688,8.19545587291091,0.9215053882776669,46.19746627095896,0.9176024198532104,0.6387109160423279,nan
George,neutral,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/George_neutral_c02.mp4,0.32443002113001795,0.6106992380381288,-0.06295990695016877,0.04616021150168648,7.540601071643264,0.9243173860644249,46.23503551914059,0.9740856289863586,0.4136650264263153,0.14285714285714285
George,emotional,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/George_emotional_c01.mp4,0.4994697388363788,0.4323651090340602,0.14207818907730352,0.08351834010056632,7.152442977482886,0.9200959951188704,43.888415606946914,0.7180199027061462,0.3455435037612915,0.0
George,emotional,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/George_emotional_c02.mp4,0.7254632128683719,0.1989370364353823,-0.0908980847328764,0.08164720774507263,10.897467029113553,0.9061994558220153,44.30743710327114,0.9087402820587158,0.1526288241147995,0.16666666666666666
Jordi,neutral,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Jordi_neutral_c01.mp4,0.23234682427493605,0.687719132375465,0.062413235118718026,0.024939064552893957,9.370045847164434,0.900550134023105,179.3673115478462,0.9675620198249817,0.19342970848083496,0.0
Jordi,neutral,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Jordi_neutral_c02.mp4,0.2815114496181692,0.6458190426600756,0.09269849217267286,0.03652831659290521,9.64951951322561,0.8974060309938147,177.61214809677324,0.9660157561302185,0.3014791011810303,0.0
Jordi,emotional,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Jordi_emotional_c01.mp4,0.37420134337059263,0.5566693854656062,-0.14557424683806008,0.28263734967649723,12.018664146086724,0.8896828575998873,173.57817641142742,0.9473406076431274,0.3842907249927521,0.16666666666666666
Jordi,emotional,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Jordi_emotional_c02.mp4,0.2369678288319761,0.7042266251641738,-0.13629728618842968,0.04268002411921279,12.064473770296622,0.8823837060944204,188.40587801413034,0.936773955821991,0.41880056262016296,0.0
Lisset,neutral,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Lisset_neutral_c01.mp4,0.2420674664341449,0.6973058410580508,-0.0017186847135323266,0.011031946916938155,7.202730690228917,0.9191845851758296,100.52428841029024,0.9787701368331909,0.07053794711828232,0.25
Lisset,neutral,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Lisset_neutral_c02.mp4,0.3493994230155412,0.5849245489828333,-0.03466030846618221,0.0125959302712031,7.393008916932275,0.9232631708810852,108.43105256761831,0.9773285388946533,0.07835561037063599,0.125
Lisset,emotional,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Lisset_emotional_c01.mp4,0.5301634254151836,0.32811832483101855,-0.03539267707016835,0.04705980070435866,10.32531510131971,0.9213697109249853,59.47882009259349,0.9514949321746826,0.2065449357032776,0.6666666666666666
Lisset,emotional,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Lisset_emotional_c02.mp4,0.38805876942549317,0.4296838521233002,0.048872128741161945,0.02594165281840704,6.917913170775012,0.9250259073904735,68.81934138835025,0.9749314188957214,0.34257271885871887,0.0
Maisa,neutral,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Maisa_neutral_c01.mp4,0.4377645811910448,0.3967451952818746,-0.05286828366416099,0.10114524423576396,6.354872757406984,0.9263351827958128,106.08897333644374,0.9507395625114441,0.24293240904808044,0.0
Maisa,neutral,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Maisa_neutral_c02.mp4,0.39686012782994173,0.5025736697404998,0.28680246725900294,0.5377227280135941,5.639158370864539,0.930636464535868,99.76735917455161,0.8665631413459778,0.12772956490516663,0.3333333333333333
Maisa,emotional,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Maisa_emotional_c01.mp4,0.33859225723368047,0.5880483797633622,0.00791091663027256,0.039461927874050395,6.049953434308758,0.9207523653454309,163.2293753694448,0.7532309293746948,0.22607548534870148,1.0
Maisa,emotional,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Maisa_emotional_c02.mp4,0.44128249017931176,0.5181329359185702,0.3127268573465136,0.02990588635173219,8.940449609829987,0.9105769420635174,162.8184020117993,0.8568659424781799,0.06110108643770218,3.0
Selene,neutral,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Selene_neutral_c01.mp4,0.45228040489058585,0.4776927381362496,0.026198255464294842,0.05038651845882318,5.474893783237551,0.9361513571177981,99.2679863216214,0.9560421705245972,0.19087131321430206,3.0
Selene,neutral,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Selene_neutral_c02.mp4,0.26813683243502767,0.6809267279690894,0.01679864316876041,0.024517602352323,7.028113828086804,0.9302278174444829,93.14129795139924,0.860741913318634,0.11202181130647659,0.5
Selene,emotional,c01,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Selene_emotional_c01.mp4,0.3735172583579706,0.5515526294564419,-0.23981252186466903,0.07031757340591549,5.826927099294537,0.931162274323851,112.20352274714236,0.9146053791046143,0.177812859416008,2.6666666666666665
Selene,emotional,c02,knn_vc,video_retalking,data/generated/knn_vc/video_retalking/Selene_emotional_c02.mp4,0.2881262154002263,0.6755951913150733,0.06313541806687181,0.18890109384658735,8.365270878805813,0.9247788043610573,117.96849551298811,0.9246657490730286,0.13119912147521973,1.0
George,neutral,c01,openvoice_v2,video_retalking,data/generated/openvoice_v2/video_retalking/George_neutral_c01.mp4,0.4366157703007558,0.45048917943416766,-0.054713974833865454,0.1485813745241735,8.305028505363676,0.9218607880978328,46.58039936508247,0.8750602006912231,0.5112237334251404,nan
